1,	135,	92.000000,	81.000000
2,	208,	100.000000,	100.000000
3,	244,	96.000000,	89.100000
4,	207,	78.000000,	90.000000
5,	74,	77.600000,	85.800000
6,	198,	68.600000,	90.000000
7,	228,	91.500000,	96.500000
8,	181,	78.300000,	93.300000
9,	120,	85.000000,	94.000000
10,	65,	80.400000,	75.900000
11,	63,	94.400000,	89.100000
12,	191,	88.100000,	95.400000
13,	221,	53.200000,	79.000000
14,	230,	73.900000,	86.000000
15,	162,	85.000000,	77.500000
16,	153,	94.000000,	65.000000
17,	163,	70.000000,	80.600000
18,	155,	94.400000,	85.300000
19,	150,	90.500000,	88.000000
20,	108,	84.700000,	79.300000
21,	233,	79.000000,	100.000000
22,	179,	100.000000,	100.000000
23,	174,	92.300000,	86.000000
24,	118,	92.500000,	83.000000
25,	190,	65.000000,	79.200000
26,	203,	76.200000,	75.800000
27,	133,	94.000000,	86.000000
28,	116,	88.000000,	90.200000
29,	169,	85.000000,	70.400000
30,	194,	100.000000,	100.000000
31,	239,	91.200000,	70.000000
32,	49,	77.500000,	87.400000
33,	242,	100.000000,	100.000000
34,	40,	86.700000,	84.600000
35,	241,	93.000000,	83.900000
36,	55,	86.000000,	89.100000
37,	176,	77.600000,	84.000000
38,	232,	92.000000,	87.500000
39,	45,	100.000000,	69.000000
40,	34,	84.600000,	86.700000
41,	71,	86.000000,	90.200000
42,	50,	96.500000,	95.100000
43,	121,	82.000000,	93.000000
44,	146,	91.000000,	82.900000
45,	39,	69.000000,	100.000000
46,	237,	100.000000,	100.000000
47,	68,	85.500000,	95.000000
48,	58,	100.000000,	100.000000
49,	32,	87.400000,	77.500000
50,	42,	95.100000,	96.500000
51,	52,	88.100000,	88.100000
52,	51,	88.100000,	88.100000
53,	109,	86.500000,	85.000000
54,	180,	82.200000,	84.200000
55,	36,	89.100000,	86.000000
56,	97,	100.000000,	99.000000
57,	187,	86.000000,	88.400000
58,	48,	100.000000,	100.000000
59,	127,	100.000000,	100.000000
60,	94,	90.000000,	96.000000
61,	62,	100.000000,	100.000000
62,	61,	100.000000,	100.000000
63,	11,	89.100000,	94.400000
64,	103,	100.000000,	100.000000
65,	10,	75.900000,	80.400000
66,	238,	91.500000,	90.000000
67,	227,	82.500000,	89.900000
68,	47,	95.000000,	85.500000
69,	177,	87.500000,	89.000000
70,	202,	100.000000,	100.000000
71,	41,	90.200000,	86.000000
72,	168,	89.000000,	97.000000
73,	124,	100.000000,	100.000000
74,	5,	85.800000,	77.600000
75,	81,	100.000000,	99.000000
76,	224,	81.100000,	81.100000
77,	79,	98.000000,	82.000000
78,	201,	77.400000,	95.500000
79,	77,	82.000000,	98.000000
80,	147,	84.000000,	79.500000
81,	75,	99.000000,	100.000000
82,	160,	97.500000,	87.500000
83,	250,	61.800000,	76.900000
84,	219,	95.000000,	88.500000
85,	99,	100.000000,	89.000000
86,	107,	51.400000,	88.000000
87,	119,	89.500000,	85.000000
88,	122,	100.000000,	100.000000
89,	235,	100.000000,	99.000000
90,	152,	88.500000,	93.700000
91,	104,	100.000000,	100.000000
92,	246,	90.500000,	95.500000
93,	193,	41.500000,	80.400000
94,	60,	96.000000,	90.000000
95,	229,	72.300000,	79.700000
96,	172,	73.000000,	86.000000
97,	56,	99.000000,	100.000000
98,	105,	86.500000,	96.000000
99,	85,	89.000000,	100.000000
100,	183,	86.500000,	79.000000
101,	245,	87.500000,	89.000000
102,	248,	94.600000,	80.200000
103,	64,	100.000000,	100.000000
104,	91,	100.000000,	100.000000
105,	98,	96.000000,	86.500000
106,	165,	100.000000,	100.000000
107,	86,	88.000000,	51.400000
108,	20,	79.300000,	84.700000
109,	53,	85.000000,	86.500000
110,	188,	85.500000,	96.000000
111,	112,	100.000000,	100.000000
112,	111,	100.000000,	100.000000
113,	231,	100.000000,	100.000000
114,	144,	81.500000,	95.000000
115,	192,	90.200000,	80.400000
116,	28,	90.200000,	88.000000
117,	236,	95.500000,	89.000000
118,	24,	83.000000,	92.500000
119,	87,	85.000000,	89.500000
120,	9,	94.000000,	85.000000
121,	43,	93.000000,	82.000000
122,	88,	100.000000,	100.000000
123,	145,	86.000000,	81.000000
124,	73,	100.000000,	100.000000
125,	217,	100.000000,	100.000000
126,	222,	73.800000,	89.000000
127,	59,	100.000000,	100.000000
128,	196,	95.000000,	89.000000
129,	131,	100.000000,	100.000000
130,	178,	83.800000,	94.700000
131,	129,	100.000000,	100.000000
132,	166,	100.000000,	100.000000
133,	27,	86.000000,	94.000000
134,	167,	87.500000,	89.500000
135,	1,	81.000000,	92.000000
136,	157,	83.900000,	82.500000
137,	249,	90.500000,	94.500000
138,	211,	74.000000,	82.000000
139,	159,	87.000000,	86.500000
140,	154,	88.500000,	77.000000
141,	149,	100.000000,	100.000000
142,	240,	92.000000,	86.500000
143,	171,	92.000000,	86.500000
144,	114,	95.000000,	81.500000
145,	123,	81.000000,	86.000000
146,	44,	82.900000,	91.000000
147,	80,	79.500000,	84.000000
148,	151,	91.000000,	92.500000
149,	141,	100.000000,	100.000000
150,	19,	88.000000,	90.500000
151,	148,	92.500000,	91.000000
152,	90,	93.700000,	88.500000
153,	16,	65.000000,	94.000000
154,	140,	77.000000,	88.500000
155,	18,	85.300000,	94.400000
156,	214,	90.500000,	87.000000
157,	136,	82.500000,	83.900000
158,	200,	95.000000,	84.000000
159,	139,	86.500000,	87.000000
160,	82,	87.500000,	97.500000
161,	205,	88.500000,	92.000000
162,	15,	77.500000,	85.000000
163,	17,	80.600000,	70.000000
164,	173,	100.000000,	100.000000
165,	106,	100.000000,	100.000000
166,	132,	100.000000,	100.000000
167,	134,	89.500000,	87.500000
168,	72,	97.000000,	89.000000
169,	29,	70.400000,	85.000000
170,	218,	86.000000,	85.300000
171,	143,	86.500000,	92.000000
172,	96,	86.000000,	73.000000
173,	164,	100.000000,	100.000000
174,	23,	86.000000,	92.300000
175,	210,	71.300000,	82.800000
176,	37,	84.000000,	77.600000
177,	69,	89.000000,	87.500000
178,	130,	94.700000,	83.800000
179,	22,	100.000000,	100.000000
180,	54,	84.200000,	82.200000
181,	8,	93.300000,	78.300000
182,	186,	100.000000,	100.000000
183,	100,	79.000000,	86.500000
184,	199,	97.000000,	87.000000
185,	216,	85.700000,	86.700000
186,	182,	100.000000,	100.000000
187,	57,	88.400000,	86.000000
188,	110,	96.000000,	85.500000
189,	243,	88.500000,	88.500000
190,	25,	79.200000,	65.000000
191,	12,	95.400000,	88.100000
192,	115,	80.400000,	90.200000
193,	93,	80.400000,	41.500000
194,	30,	100.000000,	100.000000
195,	213,	100.000000,	100.000000
196,	128,	89.000000,	95.000000
197,	204,	54.900000,	80.400000
198,	6,	90.000000,	68.600000
199,	184,	87.000000,	97.000000
200,	158,	84.000000,	95.000000
201,	78,	95.500000,	77.400000
202,	70,	100.000000,	100.000000
203,	26,	75.800000,	76.200000
204,	197,	80.400000,	54.900000
205,	161,	92.000000,	88.500000
206,	209,	100.000000,	74.000000
207,	4,	90.000000,	78.000000
208,	2,	100.000000,	100.000000
209,	206,	74.000000,	100.000000
210,	175,	82.800000,	71.300000
211,	138,	82.000000,	74.000000
212,	223,	83.700000,	88.000000
213,	195,	100.000000,	100.000000
214,	156,	87.000000,	90.500000
