1,	150,	100.000000,	100.000000
2,	208,	100.000000,	100.000000
3,	244,	96.000000,	89.100000
4,	94,	89.000000,	96.000000
5,	101,	100.000000,	100.000000
6,	50,	68.600000,	86.000000
7,	58,	77.300000,	91.600000
8,	213,	88.500000,	79.000000
9,	179,	95.500000,	92.000000
10,	65,	80.400000,	75.900000
11,	47,	100.000000,	100.000000
12,	243,	100.000000,	100.000000
13,	169,	55.600000,	68.700000
14,	130,	73.900000,	82.000000
15,	71,	92.000000,	93.000000
16,	95,	75.000000,	78.000000
17,	163,	70.000000,	80.600000
18,	236,	96.000000,	89.000000
19,	121,	100.000000,	100.000000
20,	91,	100.000000,	100.000000
21,	233,	79.000000,	100.000000
22,	105,	100.000000,	100.000000
23,	112,	94.500000,	87.500000
24,	143,	100.000000,	100.000000
25,	218,	70.000000,	69.800000
26,	203,	76.200000,	75.800000
27,	118,	92.000000,	35.000000
28,	35,	100.000000,	100.000000
29,	192,	93.000000,	82.000000
30,	161,	100.000000,	100.000000
31,	191,	91.900000,	93.800000
32,	212,	75.000000,	83.700000
33,	205,	100.000000,	100.000000
34,	194,	95.000000,	93.500000
35,	28,	100.000000,	100.000000
36,	97,	86.000000,	78.000000
37,	109,	77.600000,	70.000000
38,	232,	92.000000,	87.500000
39,	125,	82.500000,	85.300000
40,	92,	94.500000,	90.500000
41,	237,	66.000000,	39.800000
42,	46,	96.500000,	83.900000
43,	238,	91.500000,	81.000000
44,	178,	91.000000,	94.700000
45,	221,	100.000000,	100.000000
46,	42,	83.900000,	96.500000
47,	11,	100.000000,	100.000000
48,	123,	100.000000,	100.000000
49,	68,	93.000000,	95.000000
50,	6,	86.000000,	68.600000
51,	52,	88.100000,	88.100000
52,	51,	88.100000,	88.100000
53,	147,	76.000000,	95.000000
54,	152,	84.300000,	90.900000
55,	63,	100.000000,	100.000000
56,	78,	85.500000,	87.000000
57,	187,	86.000000,	88.400000
58,	7,	91.600000,	77.300000
59,	127,	100.000000,	100.000000
60,	146,	82.800000,	82.900000
61,	62,	100.000000,	100.000000
62,	61,	100.000000,	100.000000
63,	55,	100.000000,	100.000000
64,	107,	100.000000,	100.000000
65,	10,	75.900000,	80.400000
66,	134,	68.700000,	82.500000
67,	227,	82.500000,	89.900000
68,	49,	95.000000,	93.000000
69,	106,	87.500000,	90.000000
70,	216,	100.000000,	100.000000
71,	15,	93.000000,	92.000000
72,	135,	100.000000,	99.000000
73,	239,	97.000000,	87.500000
74,	182,	93.500000,	90.000000
75,	81,	100.000000,	99.000000
76,	171,	100.000000,	100.000000
77,	190,	96.000000,	80.000000
78,	56,	87.000000,	85.500000
79,	145,	100.000000,	100.000000
80,	215,	100.000000,	100.000000
81,	75,	99.000000,	100.000000
82,	160,	97.500000,	87.500000
83,	204,	55.800000,	76.200000
84,	219,	95.000000,	88.500000
85,	122,	95.000000,	70.000000
86,	211,	57.200000,	66.000000
87,	249,	85.300000,	92.700000
88,	111,	100.000000,	100.000000
89,	141,	100.000000,	100.000000
90,	186,	81.000000,	70.000000
91,	20,	100.000000,	100.000000
92,	40,	90.500000,	94.500000
93,	133,	41.500000,	86.000000
94,	4,	96.000000,	89.000000
95,	16,	78.000000,	75.000000
96,	225,	73.000000,	88.000000
97,	36,	78.000000,	86.000000
98,	223,	100.000000,	99.000000
99,	177,	100.000000,	100.000000
100,	207,	100.000000,	100.000000
101,	5,	100.000000,	100.000000
102,	124,	94.600000,	77.500000
103,	201,	100.000000,	100.000000
104,	246,	97.000000,	95.500000
105,	22,	100.000000,	100.000000
