76,	171,	100.000000,	100.000000
77,	192,	73.500000,	76.400000
78,	134,	61.500000,	78.000000
79,	145,	100.000000,	100.000000
80,	215,	100.000000,	100.000000
81,	75,	99.000000,	100.000000
82,	160,	97.500000,	87.500000
83,	95,	46.400000,	50.200000
84,	219,	95.000000,	88.500000
85,	122,	95.000000,	70.000000
86,	93,	45.700000,	37.500000
87,	249,	85.300000,	92.700000
88,	111,	100.000000,	100.000000
89,	176,	100.000000,	100.000000
90,	152,	88.500000,	93.700000
91,	20,	100.000000,	100.000000
92,	40,	90.500000,	94.500000
93,	86,	37.500000,	45.700000
94,	130,	100.000000,	100.000000
95,	83,	50.200000,	46.400000
96,	61,	73.000000,	72.000000
97,	36,	78.000000,	86.000000
98,	223,	100.000000,	99.000000
99,	177,	100.000000,	100.000000
100,	4,	100.000000,	78.000000
101,	110,	100.000000,	100.000000
102,	191,	94.000000,	93.000000
103,	201,	100.000000,	100.000000
104,	246,	97.000000,	95.500000
105,	22,	100.000000,	100.000000
106,	69,	90.000000,	87.500000
107,	64,	100.000000,	100.000000
108,	248,	78.100000,	69.200000
109,	141,	100.000000,	100.000000
110,	101,	100.000000,	100.000000
111,	88,	100.000000,	100.000000
112,	23,	87.500000,	94.500000
113,	231,	100.000000,	100.000000
114,	151,	81.500000,	82.500000
115,	202,	100.000000,	100.000000
116,	237,	90.200000,	74.000000
117,	138,	69.500000,	92.000000
118,	24,	83.000000,	92.500000
119,	226,	100.000000,	100.000000
120,	195,	92.500000,	98.000000
121,	19,	100.000000,	100.000000
122,	85,	70.000000,	95.000000
123,	48,	100.000000,	100.000000
124,	174,	82.500000,	82.500000
125,	39,	85.300000,	82.500000
126,	162,	78.000000,	57.500000
127,	59,	100.000000,	100.000000
128,	228,	100.000000,	100.000000
129,	131,	100.000000,	100.000000
130,	94,	100.000000,	100.000000
131,	129,	100.000000,	100.000000
132,	166,	100.000000,	100.000000
133,	204,	86.000000,	80.400000
134,	78,	78.000000,	61.500000
135,	72,	99.000000,	100.000000
136,	157,	83.900000,	82.500000
137,	214,	90.500000,	83.500000
138,	117,	92.000000,	69.500000
139,	159,	87.000000,	86.500000
140,	27,	76.000000,	92.000000
141,	109,	100.000000,	100.000000
142,	185,	92.000000,	87.500000
143,	29,	90.100000,	93.800000
144,	172,	100.000000,	100.000000
145,	79,	100.000000,	100.000000
146,	44,	82.900000,	91.000000
147,	229,	74.500000,	79.700000
148,	224,	96.000000,	88.500000
149,	235,	100.000000,	99.000000
150,	1,	100.000000,	100.000000
151,	114,	82.500000,	81.500000
152,	90,	93.700000,	88.500000
153,	25,	65.500000,	60.000000
154,	41,	67.400000,	32.000000
155,	57,	85.300000,	82.500000
156,	53,	90.500000,	89.000000
157,	136,	82.500000,	83.900000
158,	200,	95.000000,	84.000000
159,	139,	86.500000,	87.000000
160,	82,	87.500000,	97.500000
161,	30,	100.000000,	100.000000
162,	126,	57.500000,	78.000000
163,	17,	80.600000,	70.000000
164,	173,	100.000000,	100.000000
165,	168,	78.500000,	93.000000
166,	132,	100.000000,	100.000000
167,	238,	89.500000,	90.000000
168,	165,	93.000000,	78.500000
169,	197,	77.200000,	54.900000
170,	242,	90.000000,	86.500000
171,	76,	100.000000,	100.000000
172,	144,	100.000000,	100.000000
173,	164,	100.000000,	100.000000
174,	124,	82.500000,	82.500000
175,	16,	35.500000,	10.400000
176,	89,	100.000000,	100.000000
177,	99,	100.000000,	100.000000
178,	26,	100.000000,	100.000000
179,	9,	92.000000,	95.500000
180,	66,	100.000000,	100.000000
181,	222,	95.500000,	98.000000
182,	35,	100.000000,	100.000000
183,	207,	79.000000,	86.000000
184,	31,	80.100000,	89.400000
185,	142,	87.500000,	92.000000
186,	218,	82.500000,	85.300000
187,	5,	100.000000,	100.000000
188,	220,	100.000000,	100.000000
189,	240,	91.100000,	80.300000
190,	74,	100.000000,	99.000000
191,	102,	93.000000,	94.000000
192,	77,	76.400000,	73.500000
193,	250,	78.200000,	66.900000
194,	34,	93.500000,	95.000000
195,	120,	98.000000,	92.500000
196,	247,	100.000000,	100.000000
197,	169,	54.900000,	77.200000
198,	28,	100.000000,	100.000000
199,	67,	75.000000,	75.000000
200,	158,	84.000000,	95.000000
201,	103,	100.000000,	100.000000
202,	115,	100.000000,	100.000000
203,	241,	50.600000,	62.200000
204,	133,	80.400000,	86.000000
205,	33,	100.000000,	100.000000
206,	209,	100.000000,	74.000000
207,	183,	86.000000,	79.000000
208,	225,	86.500000,	80.000000
209,	206,	74.000000,	100.000000
210,	245,	96.400000,	77.000000
211,	62,	68.000000,	57.500000
212,	32,	83.700000,	75.000000
213,	8,	79.000000,	88.500000
214,	137,	83.500000,	90.500000
215,	80,	100.000000,	100.000000
216,	70,	100.000000,	100.000000
217,	234,	86.500000,	87.500000
218,	186,	85.300000,	82.500000
219,	84,	88.500000,	95.000000
220,	188,	100.000000,	100.000000
221,	45,	100.000000,	100.000000
222,	181,	98.000000,	95.500000
223,	98,	99.000000,	100.000000
224,	148,	88.500000,	96.000000
225,	208,	80.000000,	86.500000
226,	119,	100.000000,	100.000000
227,	42,	92.500000,	84.000000
228,	128,	100.000000,	100.000000
229,	147,	79.700000,	74.500000
230,	60,	76.700000,	75.300000
231,	113,	100.000000,	100.000000
232,	38,	87.500000,	92.000000
233,	21,	100.000000,	79.000000
234,	217,	87.500000,	86.500000
235,	149,	99.000000,	100.000000
236,	18,	89.000000,	96.000000
237,	116,	74.000000,	90.200000
238,	167,	90.000000,	89.500000
239,	73,	87.500000,	97.000000
240,	189,	80.300000,	91.100000
241,	203,	62.200000,	50.600000
242,	170,	86.500000,	90.000000
243,	12,	100.000000,	100.000000
244,	3,	89.100000,	96.000000
245,	210,	77.000000,	96.400000
246,	104,	95.500000,	97.000000
247,	196,	100.000000,	100.000000
248,	108,	69.200000,	78.100000
249,	87,	92.700000,	85.300000
250,	193,	66.900000,	78.200000
