filename: male.csv

sum : 43.841600

72.2	79.4	54.2	76.8	74.8	64.0	61.4	44.8	72.3	51.9	63.4	83.9	48.0	65.3	68.0	51.6	45.5	70.2	56.2	45.4	58.8	72.3	44.8	47.4	72.3	79.4	0.0	90.9	47.4	63.4	72.2	54.2	74.9	66.0	90.9	60.8	67.9	58.8	40.3	61.4	26.9	83.9	56.2	79.4	72.3	-	63.4	45.5	63.4	100.0	75.5	75.5	74.8	76.8	60.8	56.2	70.2	45.5	40.2	76.8	34.0	34.0	60.8	58.8	51.9	72.2	74.8	63.4	76.8	84.0	61.5	56.2	42.8	93.5	50.0	63.4	61.5	56.2	77.5	56.2	50.0	40.2	35.9	40.2	28.8	48.0	61.4	44.8	74.8	77.4	45.4	67.9	32.0	76.8	35.6	59.5	56.2	74.9	60.8	44.8	74.8	42.8	58.8	45.4	72.3	60.8	58.8	42.8	74.8	74.8	44.8	44.8	61.4	40.5	84.0	87.0	51.6	18.0	58.8	56.3	56.2	44.8	45.5	42.8	40.3	32.0	40.2	45.4	58.8	76.8	58.8	40.2	0.0	40.2	56.2	10.8	56.2	22.2	40.2	10.8	74.8	83.9	47.4	66.0	77.5	82.0	42.8	50.0	74.8	72.2	34.0	82.0	51.6	12.8	67.6	72.2	26.9	40.2	24.2	44.8	63.4	45.0	34.0	24.2	60.8	40.2	72.2	56.2	32.0	90.9	63.4	66.0	24.2	47.4	51.9	74.8	60.8	79.4	72.3	72.2	47.4	90.9	28.8	58.8	67.9	90.9	74.8	58.8	67.9	93.5	74.8	74.9	32.0	63.4	56.3	42.8	32.0	90.9	58.8	72.2	58.8	84.0	56.5	32.0	74.9	19.6	44.8	79.4	51.6	51.9	19.9	51.9	56.3	72.2	56.2	84.0	40.3	88.3	56.2	58.8	72.3	50.0	74.9	66.0	31.4	58.8	77.4	45.4	40.2	67.6	61.4	58.8	26.8	28.8	74.8	67.6	100.0	72.2	58.8	67.9	42.8	74.9	83.9	50.3	58.8	61.4	42.8	40.2	56.2	35.9	
62.5	71.2	65.2	71.2	62.5	33.5	65.2	56.7	65.2	44.9	100.0	50.9	42.0	42.2	56.7	53.6	23.2	71.2	71.0	45.1	85.5	71.0	77.0	56.7	42.4	77.0	8.5	62.5	45.1	85.5	50.9	73.9	71.0	79.7	62.5	59.4	62.5	47.8	40.2	59.4	25.9	45.1	65.2	65.4	65.2	56.7	-	40.2	100.0	56.7	42.2	42.2	71.2	56.7	79.7	65.2	56.7	40.2	62.5	65.4	34.4	34.4	79.7	71.0	44.9	62.5	39.3	85.5	77.0	65.2	56.7	54.0	56.7	56.7	71.2	65.2	56.7	59.4	65.2	65.2	71.2	56.7	62.5	62.5	60.5	42.0	59.4	71.2	77.0	45.1	45.1	59.4	33.5	71.2	45.1	50.7	65.2	85.5	85.5	46.2	62.5	45.1	71.0	45.1	71.0	68.5	71.0	39.3	77.0	62.5	71.2	71.2	47.8	34.4	65.2	48.0	65.2	25.9	65.2	56.7	71.0	71.2	40.2	56.7	46.0	33.5	62.5	56.7	71.0	71.2	71.0	62.5	8.5	25.9	54.0	31.7	59.4	54.7	25.9	52.0	77.0	56.7	56.7	59.4	65.2	71.2	71.2	45.1	77.0	62.5	28.6	50.9	36.6	52.0	50.9	56.7	37.5	50.9	34.4	71.2	85.5	42.2	11.6	46.0	68.5	62.5	56.7	48.2	33.5	62.5	65.2	59.4	46.0	77.0	27.9	77.0	85.5	77.0	71.0	62.5	56.7	62.5	37.7	36.6	65.2	62.5	62.5	71.0	42.4	56.7	45.1	59.4	33.5	85.5	62.5	62.5	33.5	62.5	30.8	50.9	71.0	65.2	46.2	33.5	71.0	34.4	46.2	71.2	59.4	39.5	46.0	71.0	62.5	50.9	65.2	65.2	46.0	56.7	71.0	71.0	65.2	50.9	85.5	53.6	54.7	65.2	39.3	56.7	50.9	50.9	47.8	53.6	60.5	40.2	77.0	56.7	56.7	56.7	65.2	48.2	31.7	71.0	50.9	50.7	54.0	53.6	62.5	45.1	65.2	62.5	
26.5	29.5	44.0	26.5	29.5	17.5	54.5	29.5	51.5	39.5	47.0	29.5	35.0	19.0	40.0	38.0	65.0	23.5	44.0	26.5	44.0	54.5	29.5	32.5	16.5	32.5	52.5	40.0	29.5	50.0	23.5	41.0	57.5	57.5	40.0	44.0	22.0	41.0	86.5	54.5	72.0	29.5	41.0	26.5	51.5	40.0	47.0	-	47.0	40.0	25.0	25.0	26.5	29.5	44.0	41.0	26.5	100.0	26.5	26.5	92.5	92.5	44.0	47.0	39.5	26.5	23.5	50.0	29.5	57.5	47.5	9.0	29.5	47.5	40.0	50.0	47.5	41.0	65.0	44.0	40.0	23.5	22.0	26.5	82.0	35.0	54.5	26.5	26.5	37.0	26.5	47.0	17.5	26.5	20.5	42.5	41.0	54.5	47.0	61.5	29.5	26.5	47.0	26.5	54.5	12.0	47.0	23.5	26.5	29.5	26.5	26.5	44.0	85.0	57.5	32.5	41.0	75.0	47.0	34.0	44.0	26.5	100.0	29.5	89.5	17.5	26.5	37.0	47.0	26.5	47.0	26.5	52.5	58.5	9.0	64.5	41.0	76.0	58.5	61.5	26.5	29.5	32.5	57.5	65.0	40.0	26.5	29.5	26.5	26.5	82.0	40.0	3.0	64.5	20.5	26.5	75.0	23.5	76.0	26.5	50.0	25.0	47.0	79.0	12.0	26.5	23.5	6.0	17.5	40.0	50.0	57.5	79.0	32.5	1.5	26.5	47.0	32.5	54.5	26.5	32.5	40.0	44.0	9.0	47.0	40.0	29.5	47.0	12.0	47.5	26.5	54.5	17.5	50.0	37.0	29.5	17.5	40.0	9.0	23.5	47.0	57.5	67.5	17.5	57.5	73.0	61.5	29.5	38.0	7.5	74.5	39.5	37.0	23.5	44.0	57.5	89.5	34.0	44.0	47.0	51.5	40.0	54.5	47.0	82.0	47.0	26.5	37.0	23.5	20.5	44.0	41.0	79.0	82.0	26.5	23.5	40.0	23.5	47.0	12.0	64.5	57.5	29.5	36.5	12.0	44.0	29.5	23.5	44.0	22.0	
72.5	76.7	83.2	76.7	72.5	58.5	83.2	69.7	83.2	73.4	100.0	66.9	72.0	62.7	69.7	77.6	11.2	76.7	86.0	64.1	93.0	86.0	79.5	69.7	53.4	79.5	13.5	72.5	64.1	93.0	66.9	87.4	86.0	90.2	72.5	80.4	72.5	74.8	38.2	80.4	21.9	64.1	83.2	73.9	83.2	69.7	100.0	38.2	-	69.7	62.7	62.7	76.7	69.7	90.2	83.2	69.7	38.2	72.5	73.9	35.4	35.4	90.2	86.0	73.4	72.5	61.3	93.0	79.5	83.2	69.7	59.0	69.7	69.7	76.7	83.2	69.7	80.4	83.2	83.2	76.7	69.7	72.5	72.5	48.0	72.0	80.4	76.7	79.5	64.1	64.1	80.4	58.5	76.7	64.1	76.2	83.2	93.0	93.0	31.7	72.5	64.1	86.0	64.1	86.0	66.0	86.0	61.3	79.5	72.5	76.7	76.7	74.8	35.4	83.2	65.5	83.2	21.9	83.2	69.7	86.0	76.7	38.2	69.7	41.0	58.5	72.5	69.7	86.0	76.7	86.0	72.5	13.5	21.9	59.0	24.7	80.4	45.2	21.9	34.5	79.5	69.7	69.7	80.4	83.2	76.7	76.7	64.1	79.5	72.5	32.6	66.9	50.6	34.5	66.9	69.7	27.5	66.9	35.4	76.7	93.0	62.7	5.6	41.0	66.0	72.5	69.7	56.2	58.5	72.5	83.2	80.4	41.0	79.5	46.4	79.5	93.0	79.5	86.0	72.5	69.7	72.5	18.2	50.6	83.2	72.5	72.5	86.0	53.4	69.7	64.1	80.4	58.5	93.0	72.5	72.5	58.5	72.5	47.8	66.9	86.0	83.2	31.7	58.5	86.0	35.4	31.7	76.7	80.4	52.0	41.0	86.0	72.5	66.9	83.2	83.2	41.0	69.7	86.0	86.0	83.2	66.9	93.0	77.6	45.2	83.2	61.3	69.7	66.9	66.9	74.8	77.6	48.0	38.2	79.5	69.7	69.7	69.7	83.2	56.2	24.7	86.0	66.9	76.2	59.0	77.6	72.5	64.1	83.2	72.5	
88.8	91.6	70.8	90.2	90.2	86.0	73.6	54.2	75.7	70.1	73.6	95.1	68.0	86.7	64.0	69.4	28.5	88.8	70.8	55.6	72.2	75.7	54.2	55.6	75.7	91.6	0.0	95.1	55.6	73.6	88.8	70.8	77.1	75.0	95.1	72.2	88.1	72.2	25.7	73.6	9.1	95.1	70.8	91.6	75.7	100.0	73.6	28.5	73.6	-	89.5	89.5	90.2	90.2	72.2	70.8	88.8	28.5	52.8	90.2	25.0	25.0	72.2	72.2	70.1	88.8	90.2	73.6	90.2	82.0	60.5	70.8	54.2	96.5	57.0	73.6	60.5	70.8	78.5	70.8	57.0	52.8	52.1	52.8	22.2	68.0	73.6	54.2	90.2	91.6	55.6	77.1	50.0	90.2	51.4	71.5	70.8	77.1	72.2	40.2	90.2	54.2	72.2	55.6	75.7	72.2	72.2	54.2	90.2	90.2	54.2	54.2	73.6	28.5	82.0	93.0	69.4	7.0	72.2	57.7	70.8	54.2	28.5	54.2	25.7	50.0	52.8	55.6	72.2	90.2	72.2	52.8	0.0	38.8	70.8	4.2	70.8	20.8	38.8	4.2	90.2	95.1	55.6	75.0	78.5	93.0	54.2	57.0	90.2	88.8	25.0	93.0	69.4	4.2	87.4	88.8	9.1	52.8	20.8	54.2	73.6	57.0	25.0	20.8	72.2	52.8	88.8	70.8	50.0	95.1	73.6	75.0	20.8	55.6	70.1	90.2	72.2	91.6	75.7	88.8	55.6	95.1	22.2	72.2	77.1	95.1	90.2	72.2	77.1	96.5	90.2	77.1	50.0	73.6	57.7	54.2	50.0	95.1	72.2	88.8	72.2	82.0	46.5	50.0	77.1	19.4	40.2	91.6	69.4	70.1	20.1	70.1	57.7	88.8	70.8	82.0	25.7	93.7	70.8	72.2	75.7	57.0	77.1	75.0	23.6	72.2	91.6	55.6	52.8	87.4	73.6	72.2	22.2	22.2	90.2	87.4	100.0	88.8	72.2	77.1	40.2	77.1	95.1	68.7	72.2	73.6	54.2	52.8	70.8	52.1	
67.2	84.7	45.7	67.2	67.2	63.1	50.7	51.7	55.7	43.2	50.7	72.2	46.6	59.7	39.2	45.7	30.7	62.2	50.7	39.2	50.7	55.7	34.2	51.7	55.7	67.2	5.1	72.2	51.7	50.7	72.2	45.7	55.7	50.7	72.2	68.2	59.7	50.7	30.7	55.7	14.2	67.2	50.7	67.2	55.7	72.2	50.7	30.7	50.7	72.2	-	88.1	62.2	84.7	50.7	50.7	62.2	30.7	34.2	67.2	43.2	43.2	50.7	50.7	43.2	67.2	67.2	50.7	67.2	55.7	39.2	50.7	39.2	72.2	34.2	68.2	39.2	50.7	55.7	45.7	34.2	34.2	26.7	34.2	25.7	46.6	45.7	34.2	67.2	67.2	39.2	55.7	30.1	67.2	29.2	71.6	50.7	55.7	50.7	42.2	67.2	39.2	50.7	39.2	55.7	50.7	50.7	34.2	67.2	67.2	34.2	34.2	50.7	43.2	55.7	75.6	45.7	26.7	45.7	39.2	50.7	34.2	30.7	39.2	30.7	30.1	34.2	34.2	50.7	67.2	50.7	34.2	5.1	42.2	50.7	14.2	45.7	20.7	37.2	9.2	67.2	67.2	51.7	68.2	55.7	67.2	29.2	51.7	67.2	67.2	43.2	84.7	45.7	9.2	62.2	62.2	14.2	29.2	20.7	34.2	50.7	26.7	43.2	25.7	50.7	34.2	67.2	50.7	30.1	72.2	68.2	68.2	25.7	34.2	43.2	67.2	50.7	67.2	55.7	67.2	51.7	72.2	25.7	55.7	50.7	72.2	67.2	50.7	55.7	72.2	72.2	55.7	30.1	50.7	39.2	34.2	30.1	72.2	50.7	62.2	50.7	55.7	42.2	30.1	55.7	20.7	42.2	84.7	45.7	43.2	18.2	43.2	39.2	62.2	45.7	55.7	30.7	72.2	50.7	50.7	55.7	51.7	55.7	68.2	43.2	45.7	67.2	34.2	29.2	62.2	50.7	55.7	25.7	43.2	67.2	62.2	72.2	67.2	55.7	50.7	47.2	55.7	72.2	49.1	50.7	55.7	34.2	39.2	45.7	26.7	
67.2	84.7	45.7	67.2	67.2	63.1	50.7	51.7	55.7	43.2	50.7	72.2	46.6	59.7	39.2	45.7	30.7	62.2	50.7	39.2	50.7	55.7	34.2	51.7	55.7	67.2	5.1	72.2	51.7	50.7	72.2	45.7	55.7	50.7	72.2	68.2	59.7	50.7	30.7	55.7	14.2	67.2	50.7	67.2	55.7	72.2	50.7	30.7	50.7	72.2	88.1	-	62.2	84.7	50.7	50.7	62.2	30.7	34.2	67.2	43.2	43.2	50.7	50.7	43.2	67.2	67.2	50.7	67.2	55.7	39.2	50.7	39.2	72.2	34.2	68.2	39.2	50.7	55.7	45.7	34.2	34.2	26.7	34.2	25.7	46.6	45.7	34.2	67.2	67.2	39.2	55.7	30.1	67.2	29.2	71.6	50.7	55.7	50.7	42.2	67.2	39.2	50.7	39.2	55.7	50.7	50.7	34.2	67.2	67.2	34.2	34.2	50.7	43.2	55.7	75.6	45.7	26.7	45.7	39.2	50.7	34.2	30.7	39.2	30.7	30.1	34.2	34.2	50.7	67.2	50.7	34.2	5.1	42.2	50.7	14.2	45.7	20.7	37.2	9.2	67.2	67.2	51.7	68.2	55.7	67.2	29.2	51.7	67.2	67.2	43.2	84.7	45.7	9.2	62.2	62.2	14.2	29.2	20.7	34.2	50.7	26.7	43.2	25.7	50.7	34.2	67.2	50.7	30.1	72.2	68.2	68.2	25.7	34.2	43.2	67.2	50.7	67.2	55.7	67.2	51.7	72.2	25.7	55.7	50.7	72.2	67.2	50.7	55.7	72.2	72.2	55.7	30.1	50.7	39.2	34.2	30.1	72.2	50.7	62.2	50.7	55.7	42.2	30.1	55.7	20.7	42.2	84.7	45.7	43.2	18.2	43.2	39.2	62.2	45.7	55.7	30.7	72.2	50.7	50.7	55.7	51.7	55.7	68.2	43.2	45.7	67.2	34.2	29.2	62.2	50.7	55.7	25.7	43.2	67.2	62.2	72.2	67.2	55.7	50.7	47.2	55.7	72.2	49.1	50.7	55.7	34.2	39.2	45.7	26.7	
75.5	75.7	63.5	65.7	75.5	51.0	59.1	40.7	53.7	41.2	69.1	60.3	39.0	57.6	41.7	53.7	26.7	86.5	63.5	31.9	74.5	58.1	46.1	40.7	49.3	70.1	0.0	70.1	31.9	58.1	60.3	69.1	58.1	53.7	70.1	48.3	73.0	43.9	26.7	48.3	10.3	60.3	59.1	61.3	53.7	65.7	69.1	26.7	69.1	65.7	53.7	53.7	-	64.7	53.7	59.1	75.5	26.7	51.5	61.3	21.3	21.3	53.7	63.5	41.2	75.5	55.9	58.1	70.1	53.7	41.7	63.5	40.7	65.7	41.7	52.7	41.7	54.7	53.7	77.0	41.7	47.1	49.0	51.5	31.1	39.0	72.6	41.7	86.5	60.3	31.9	48.3	27.0	65.7	41.7	41.7	59.1	69.1	58.1	38.7	75.5	31.9	63.5	31.9	58.1	58.1	63.5	31.9	86.5	75.5	41.7	41.7	43.9	21.3	53.7	59.1	63.5	9.3	77.0	41.7	63.5	41.7	26.7	40.7	31.1	27.0	51.5	47.1	63.5	65.7	63.5	51.5	0.0	39.7	63.5	13.7	72.6	47.5	57.6	35.5	86.5	71.1	40.7	48.3	53.7	65.7	76.0	31.9	86.5	75.5	16.9	60.3	53.7	19.1	71.1	89.0	19.1	60.6	45.6	41.7	58.1	33.6	16.9	36.5	58.1	51.5	71.1	59.1	27.0	70.1	52.7	48.3	36.5	46.1	41.2	86.5	58.1	70.1	58.1	75.5	40.7	70.1	26.7	43.9	59.1	70.1	75.5	63.5	48.3	65.7	55.9	49.3	27.0	58.1	46.1	51.5	27.0	70.1	43.9	84.6	63.5	53.7	38.7	27.0	58.1	32.1	38.7	75.7	59.1	50.0	34.0	61.0	46.1	84.6	77.0	53.7	31.1	65.7	63.5	63.5	53.7	36.3	69.1	43.9	36.7	77.0	55.9	47.1	60.6	71.1	43.9	43.9	47.5	25.7	86.5	75.5	65.7	71.1	52.7	59.1	37.7	58.1	60.3	52.5	63.5	43.9	51.5	31.9	77.0	49.0	
82.2	88.5	50.7	71.7	67.5	54.0	55.5	75.0	64.5	44.1	59.7	68.1	42.0	60.3	44.1	50.7	30.3	66.9	70.2	44.1	59.7	75.0	58.2	60.3	56.1	67.5	0.0	72.3	56.1	55.5	76.5	54.9	60.3	55.5	72.3	72.3	64.5	51.3	30.3	60.3	14.1	63.3	59.7	63.3	60.3	68.1	59.7	30.3	59.7	68.1	78.0	78.0	66.9	-	55.5	55.5	62.7	30.3	58.2	67.5	42.3	42.3	55.5	55.5	44.1	82.2	63.3	55.5	82.2	56.1	48.3	70.2	48.3	72.3	43.5	72.3	48.3	55.5	60.3	65.4	43.5	43.5	40.5	58.2	40.2	42.0	50.7	47.7	71.7	67.5	44.1	56.1	30.0	67.5	38.7	66.0	55.5	64.5	70.2	41.7	67.5	44.1	55.5	44.1	75.0	70.2	55.5	39.3	71.7	67.5	47.7	47.7	51.3	38.1	56.1	66.0	65.4	30.3	50.7	52.5	70.2	47.7	30.3	48.3	45.0	30.0	58.2	43.5	55.5	67.5	55.5	58.2	0.0	37.5	70.2	18.3	54.9	24.9	32.7	17.7	71.7	63.3	60.3	72.3	60.3	67.5	42.9	56.1	71.7	82.2	38.1	84.3	50.7	28.2	66.9	77.4	18.3	38.7	20.7	43.5	55.5	32.1	38.1	40.2	70.2	58.2	67.5	59.7	30.0	72.3	72.3	72.3	40.2	43.5	44.1	71.7	70.2	67.5	75.0	82.2	60.3	72.3	29.7	56.1	51.3	72.3	67.5	55.5	56.1	72.3	68.1	56.1	30.0	55.5	63.0	43.5	30.0	72.3	51.3	62.7	55.5	56.1	33.3	30.0	60.3	20.7	41.7	88.5	50.7	48.3	22.5	52.5	63.0	66.9	65.4	56.1	45.0	76.5	70.2	55.5	60.3	60.3	64.5	68.1	46.5	50.7	63.3	43.5	38.7	62.7	51.3	56.1	29.7	57.0	71.7	77.4	68.1	71.7	60.3	51.3	42.3	60.3	68.1	44.4	55.5	56.1	43.5	48.3	65.4	40.5	
68.1	64.7	73.8	80.0	64.7	54.5	77.2	64.7	84.0	68.7	89.1	61.3	67.0	71.5	64.7	85.7	10.2	64.7	80.6	61.3	80.6	80.6	76.6	61.3	55.6	73.2	12.5	64.7	61.3	85.7	68.1	73.8	77.2	85.7	64.7	89.1	59.6	70.4	50.5	73.8	22.7	57.9	84.0	73.2	92.5	64.7	89.1	35.2	89.1	64.7	59.6	59.6	64.7	64.7	-	92.5	61.3	35.2	68.1	80.0	31.8	31.8	100	77.2	68.7	68.1	57.9	85.7	76.6	77.2	64.7	55.6	61.3	64.7	73.2	73.8	64.7	84.0	77.2	77.2	73.2	80.0	59.6	68.1	47.1	67.0	73.8	80.0	68.1	57.9	61.3	73.8	54.5	88.5	73.2	72.1	92.5	80.6	89.1	38.0	64.7	61.3	77.2	61.3	80.6	64.1	77.2	57.9	68.1	64.7	80.0	80.0	70.4	31.8	77.2	63.0	77.2	19.3	73.8	71.5	80.6	80.0	35.2	61.3	38.6	54.5	68.1	64.7	77.2	88.5	77.2	68.1	12.5	29.5	55.6	19.3	80.6	35.2	34.6	26.1	68.1	64.7	61.3	73.8	77.2	73.2	64.7	61.3	68.1	68.1	31.8	61.3	60.7	34.6	68.1	64.7	22.7	76.6	47.1	88.5	85.7	56.2	6.8	38.6	64.1	68.1	80.0	59.0	54.5	64.7	73.8	73.8	38.6	73.2	43.7	68.1	89.1	73.2	80.6	68.1	61.3	64.7	25.5	48.8	77.2	64.7	64.7	77.2	48.8	64.7	61.3	77.2	54.5	85.7	68.1	64.7	54.5	64.7	45.4	76.6	77.2	77.2	31.2	54.5	77.2	47.1	38.0	64.7	89.1	43.7	30.1	72.1	68.1	68.1	77.2	77.2	38.6	71.5	80.6	77.2	92.5	61.3	80.6	73.8	35.2	73.8	57.9	64.7	76.6	76.6	70.4	73.8	38.6	35.2	68.1	64.7	64.7	71.5	73.8	52.2	19.3	77.2	61.3	72.1	52.2	73.8	64.7	68.1	77.2	59.6	
70.7	37.8	41.0	53.0	64.9	15.0	73.9	37.8	52.6	26.9	56.2	22.6	24.0	44.0	32.0	67.1	23.0	37.8	79.7	22.6	79.7	46.8	47.2	32.0	28.8	41.4	15.0	32.0	32.0	50.4	34.2	46.8	41.0	50.4	32.0	67.1	23.7	31.6	67.1	31.6	32.0	22.6	85.5	41.4	67.1	32.0	56.2	41.0	56.2	32.0	29.1	29.1	47.2	37.8	76.5	-	32.0	41.0	70.7	53.0	41.0	41.0	76.5	73.9	26.9	70.7	22.6	50.4	47.2	41.0	32.0	61.7	22.6	32.0	41.4	41.0	32.0	85.5	41.0	56.2	41.4	91.0	23.7	70.7	56.2	24.0	50.4	53.0	70.7	22.6	22.6	31.6	15.0	67.5	48.7	38.1	100.0	46.8	56.2	53.0	64.9	22.6	73.9	22.6	46.8	38.2	73.9	22.6	70.7	64.9	53.0	53.0	31.6	41.0	41.0	29.1	46.8	32.0	50.4	43.6	79.7	53.0	41.0	22.6	46.8	15.0	70.7	64.9	73.9	67.5	73.9	70.7	15.0	76.5	61.7	22.6	62.0	46.8	67.5	70.7	70.7	64.9	32.0	41.0	41.0	41.4	47.2	32.0	70.7	70.7	41.0	32.0	49.1	47.2	43.6	47.2	32.0	67.5	76.5	67.5	50.4	17.9	23.0	79.7	38.2	70.7	91.0	67.5	15.0	32.0	41.0	41.0	79.7	41.4	8.9	70.7	56.2	41.4	46.8	70.7	32.0	32.0	44.0	13.6	73.9	32.0	64.9	73.9	13.6	32.0	22.6	41.0	15.0	50.4	37.8	64.9	15.0	32.0	13.6	67.5	73.9	41.0	41.4	15.0	41.0	67.1	53.0	37.8	67.1	8.9	32.7	32.7	37.8	53.0	56.2	41.0	46.8	43.6	79.7	73.9	67.1	32.0	46.8	41.0	46.8	50.4	22.6	64.9	67.5	58.1	31.6	31.6	79.7	46.8	70.7	37.8	32.0	76.5	31.6	55.9	22.6	41.0	22.6	38.1	55.9	31.6	64.9	34.2	56.2	23.7	
68.5	69.5	87.5	68.5	86.0	55.0	61.0	39.5	52.0	45.0	61.0	64.5	42.5	57.5	39.5	55.0	27.0	87.5	56.0	39.5	61.0	52.0	43.5	57.0	47.0	86.0	0.0	82.0	34.5	73.5	64.5	65.0	69.5	61.0	82.0	47.0	67.5	47.0	17.0	57.0	4.5	64.5	56.0	63.5	47.0	64.5	61.0	27.0	61.0	64.5	57.0	57.0	77.5	64.5	51.0	51.0	-	27.0	43.5	63.5	27.0	27.0	51.0	73.5	45.0	68.5	59.5	73.5	68.5	52.0	44.5	56.0	57.0	69.5	48.5	69.5	44.5	51.0	57.0	60.0	48.5	38.5	42.5	43.5	26.0	42.5	65.0	43.5	73.5	69.5	39.5	52.0	30.0	63.5	38.5	44.5	51.0	57.0	56.0	38.5	86.0	34.5	73.5	39.5	52.0	56.0	73.5	34.5	73.5	86.0	43.5	43.5	52.0	22.0	52.0	57.0	70.0	14.5	77.5	39.5	56.0	43.5	27.0	57.0	22.0	30.0	43.5	48.5	73.5	63.5	73.5	43.5	0.0	33.5	56.0	27.0	60.0	45.0	37.5	18.5	73.5	68.5	57.0	57.0	57.0	73.5	52.5	39.5	73.5	68.5	22.0	69.5	55.0	13.5	82.5	72.5	27.0	42.5	25.0	38.5	73.5	37.5	22.0	26.0	56.0	43.5	63.5	56.0	30.0	82.0	69.5	57.0	26.0	61.0	45.0	73.5	56.0	86.0	52.0	68.5	57.0	82.0	26.0	47.0	56.0	82.0	86.0	73.5	52.0	69.5	59.5	47.0	30.0	73.5	39.5	61.0	30.0	82.0	47.0	67.5	73.5	52.0	38.5	30.0	69.5	35.0	38.5	69.5	65.0	67.5	25.0	55.0	39.5	72.5	60.0	52.0	22.0	64.5	56.0	73.5	47.0	44.5	57.0	52.0	27.0	77.5	64.5	48.5	42.5	77.5	52.0	47.0	31.0	22.0	73.5	82.5	64.5	68.5	69.5	56.0	52.0	69.5	64.5	62.5	73.5	52.0	61.0	34.5	60.0	42.5	
41.2	43.6	65.7	34.2	50.6	23.5	91.6	43.6	57.7	55.1	61.1	50.6	41.0	28.2	59.0	46.9	65.0	38.8	58.7	41.2	58.7	67.1	43.6	53.0	22.7	53.0	23.5	59.0	43.6	70.5	31.8	56.3	76.5	94.0	59.0	51.7	37.6	49.3	57.7	91.6	49.6	50.6	49.3	34.2	57.7	59.0	61.1	100.0	61.1	59.0	29.5	29.5	41.2	43.6	51.7	49.3	48.2	-	41.2	34.2	94.0	94.0	51.7	68.1	55.1	41.2	31.8	70.5	43.6	76.5	82.5	23.7	50.6	82.5	76.5	70.5	82.5	49.3	100.0	58.7	76.5	31.8	37.6	41.2	61.1	41.0	91.6	34.2	41.2	74.1	41.2	68.1	23.5	34.2	29.4	47.0	49.3	67.1	61.1	34.2	50.6	41.2	68.1	41.2	67.1	26.1	68.1	31.8	41.2	50.6	34.2	34.2	58.7	70.5	76.5	35.5	56.3	76.5	68.1	40.2	58.7	34.2	100.0	50.6	67.1	23.5	41.2	74.1	68.1	34.2	68.1	41.2	23.5	31.8	23.7	50.6	49.3	56.3	31.8	41.2	41.2	50.6	53.0	94.0	100.0	76.5	41.2	43.6	41.2	41.2	61.1	76.5	11.9	43.6	29.4	41.2	59.0	31.8	49.3	34.2	70.5	47.0	26.1	58.7	26.1	41.2	31.8	14.3	23.5	59.0	70.5	94.0	58.7	53.0	10.7	41.2	61.1	53.0	67.1	41.2	53.0	59.0	16.7	23.7	68.1	59.0	50.6	68.1	33.1	82.5	41.2	67.1	23.5	70.5	49.6	50.6	23.5	59.0	23.7	31.8	68.1	76.5	53.0	23.5	76.5	46.9	34.2	43.6	46.9	29.5	55.1	55.1	49.6	31.8	58.7	76.5	67.1	40.2	58.7	68.1	57.7	76.5	67.1	61.1	61.1	68.1	41.2	74.1	31.8	29.4	58.7	49.3	58.7	61.1	41.2	38.8	59.0	31.8	68.1	33.1	50.6	76.5	50.6	42.2	33.1	58.7	50.6	31.8	58.7	37.6	
